state_name,county_name,county_fips,sqmi_land,sqmi_water,x,y
Michigan,Isabella,26073,572.6995147233861,4.998171857521999,-84.84663216532732,43.64066739334282
Ohio,Holmes,39075,422.61423872090603,1.42640171523,-81.93623700525134,40.563470533516025
Kansas,Sumner,20191,1181.6673648315639,3.286839221556,-97.47720750221377,37.236897549821855
Iowa,Cerro Gordo,19033,568.2996530887981,6.818433520238,-93.26122470565599,43.081855442045594
Kansas,Harvey,20079,539.755606748156,0.966522572866,-97.42748788751177,38.04310270360875
Oklahoma,Garfield,40047,1058.506867011252,1.57372472486,-97.78263845262106,36.379270520582395
Massachusetts,Berkshire,25003,926.873429140994,19.579142458234,-73.2072124689455,42.37392566337928
Minnesota,Norman,27107,872.788508472376,3.941351996018,-96.4561612396164,47.32665849311688
Nebraska,Thayer,31169,573.80674792303,1.168089438578,-97.59504420139737,40.17629880091536
North Carolina,Buncombe,37021,656.4965576576541,3.4528337378039997,-82.52973310301563,35.611605127361464
Florida,Highlands,12055,1017.659295496916,89.06132710104599,-81.33936374386288,27.342861429753004
Texas,Coke,48081,911.645972054196,16.344404998864,-100.5297430282509,31.889242269861885
Nebraska,Red Willow,31145,717.0054310470081,1.0003964596319999,-100.47699624206504,40.17567144919116
North Carolina,Stokes,37169,449.344566283324,6.787210223702001,-80.23905277604761,36.40185051325513
West Virginia,Fayette,54019,661.5399517119259,6.704917215626001,-81.0833367047441,38.031916495095636
North Carolina,Person,37145,392.33943533878,12.048470825718,-78.97215256300562,36.389852657511305
Ohio,Hancock,39063,531.321945240772,2.327506254032,-83.66843047299697,41.002545618304474
Louisiana,St. James,22093,237.86119309733002,14.970712384266001,-90.7989230164899,30.02650675173105
South Dakota,Aurora,46003,708.4596652100261,4.324874834658,-98.56050380211592,43.717518846152316
Kansas,Nemaha,20131,717.426911187166,2.009833111492,-96.01383675345069,39.783314438307116
Texas,Hardin,48199,890.575761973364,6.950277700688,-94.38927239380143,30.333692852529747
Minnesota,Big Stone,27011,499.128902180206,28.936736399068003,-96.41372414641464,45.42720802745147
Kansas,Hodgeman,20083,859.9916835533,0.319053071088,-99.89830426802342,38.08810953266987
Nebraska,Johnson,31097,376.07489051929,0.6582398170679999,-96.2652274304505,40.39266118979483
South Dakota,Oglala Lakota,46102,2093.60034194644,2.75142269781,-102.55552132487212,43.33728051779363
Puerto Rico,Jayuya,72073,44.533213947284,0.001193441282,-66.58374792805658,18.21520509995598
Idaho,Boundary,16021,1268.678263284634,9.374110998291998,-116.46275987735962,48.76691910196402
Minnesota,Chippewa,27023,581.2232314334541,6.6557614117,-95.563999916713,45.02375432472142
Tennessee,Pickett,47137,162.97000939712,11.523369016902,-85.07768669661611,36.55614605698787
Texas,Floyd,48153,992.142094240866,0.379822823174,-101.30304177458409,34.0722852720599
Tennessee,Robertson,47147,476.33552466490397,0.17671927150199998,-86.87405090145307,36.52475991522787
Wyoming,Platte,56031,2081.457973430934,29.383147145366003,-104.96630549150693,42.13212174501894
Virginia,Lancaster,51103,133.306146792654,98.11399505687,-76.46395667248946,37.71889397863892
Missouri,Greene,29077,675.328480004104,2.551251204726,-93.34211648203609,37.257731419567904
Ohio,Ashtabula,39007,702.594705559462,665.837996318604,-80.74835064016703,41.70835287915568
North Carolina,Yadkin,37197,334.94272824008,2.770742083584,-80.66242220114495,36.16226827939279
Colorado,Kit Carson,08063,2160.8205958989,0.869474290758,-102.60221833128118,39.305358026108635
Oklahoma,Mayes,40097,655.365447138126,28.174250200306,-95.23178305502663,36.30172287025264
Ohio,Lorain,39093,490.536086725708,432.239280497814,-82.15120120260137,41.29507265128105
Colorado,Logan,08075,1838.598229323918,6.318000540406,-103.11076199023687,40.72504619541304
Kansas,Thomas,20193,1074.686009157158,0.111290426582,-101.05535714098819,39.35126007328908
Virginia,Manassas Park,51685,3.0338149978959996,6.212381179999999e-4,-77.44187624903417,38.77047189255857
Ohio,Monroe,39111,455.723041207786,1.735687177922,-81.08462181278938,39.729903225384895
Georgia,Catoosa,13047,162.16242494035,0.297746032218,-85.13759490870089,34.89872001895842
Florida,Clay,12019,604.597465816882,38.946019550438,-81.85680729308727,29.982555043054163
Illinois,Warren,17187,542.383849394396,0.6458038577499999,-90.61471877869721,40.84918761780394
Indiana,Allen,18003,657.183998368982,2.8395906339179997,-85.06800748647602,41.09195940491201
Texas,Kimble,48267,1250.979761119876,0.195178035918,-99.74851231887948,30.486997481930274
Texas,Reeves,48389,2635.352451248436,6.716889852544,-103.69032498950048,31.323698453993753
Oklahoma,Coal,40029,516.772224963736,4.662562346572,-96.29802655815507,34.588294364056345
Puerto Rico,Maricao,72093,36.622548062306,0.0047212552560000004,-66.94188811784578,18.17208128134531
Tennessee,Giles,47055,610.931085727596,0.248098334344,-87.03987512048054,35.202141879275366
Mississippi,Amite,28005,730.099912036536,1.497235215946,-90.80501438565624,31.174699464379394
Texas,Oldham,48359,1500.522532389628,0.9033690270320001,-102.60276701371161,35.40484631083005
South Carolina,Union,45087,513.584307391192,1.8504884299900002,-81.61874307515573,34.687521135412375
Michigan,Grand Traverse,26055,464.33595674630203,136.97787912884797,-85.55595677394085,44.69558826400289
Tennessee,Crockett,47033,265.528087508944,0.21072790786599999,-89.14907408380546,35.818299632732156
Kentucky,Graves,21083,551.75632563682,5.030939562058,-88.65143461190978,36.722817561159005
Wisconsin,Lafayette,55065,633.587756879962,0.98031683902,-90.13177146376762,42.66019905903704
Wisconsin,Price,55099,1254.056487494052,23.974655425996,-90.36100158548724,45.68031324326218
Illinois,Bond,17005,380.336202926096,2.495233982158,-89.43679965065976,38.8883817818544
Indiana,Martin,18101,335.76036872343997,4.64605996099,-86.80376916979051,38.70978372082078
Colorado,Gilpin,08047,150.022535971888,0.36372970571200003,-105.52512352597046,39.8563719493802
Michigan,Cass,26027,490.108260226976,18.200797700638,-85.99406325803129,41.9152699330317
Mississippi,Tate,28137,404.76328456755,6.212733305024,-89.94486486177784,34.65147514179944
Kansas,Cloud,20029,715.341465790504,2.648616476576,-97.64925343824049,39.48047558192902
Kentucky,Powell,21197,178.96173801832802,1.159528785034,-83.82546622105201,37.83220909123768
Iowa,Van Buren,19177,484.791862714952,5.745390424898001,-91.9501842596346,40.75332962744424
Mississippi,Yazoo,28163,922.338730649354,11.81956871061,-90.39519320621466,32.78009776812769
Texas,Somervell,48425,186.207219269564,5.484935668247999,-97.77416058679316,32.22237032131303
Kansas,Montgomery,20125,643.59345661867,7.888068493224,-95.74329382281269,37.192345489718754
Montana,Wheatland,30107,1422.4802301123918,5.023545322656,-109.84636658301126,46.46656981007261
Wisconsin,Chippewa,55017,1008.3549871069999,32.908748754906,-91.28069577790026,45.06952992561352
California,Amador,06005,594.584366047242,11.36573090624,-120.65830511368381,38.445628702629946
Texas,Moore,48341,899.6976568594821,9.922739932477999,-101.89302774715041,35.837795126838586
Tennessee,Bedford,47003,473.638947756194,1.150877011418,-86.45547501950475,35.511210338064544
Indiana,Montgomery,18107,504.646996674316,0.798453916674,-86.89347143616394,40.04035800691858
Georgia,Sumter,13261,482.877034633784,9.734187792982,-84.19791340234171,32.036456403056924
Missouri,St. Clair,29185,674.980917547438,27.08036995223,-93.77629756476641,38.03703577355538
Mississippi,George,28039,478.69578704041203,4.956826124852,-88.64438019269383,30.86269925958205
Wisconsin,Rock,55105,718.167087640164,7.990688999396,-89.07152133785867,42.67149521285421
Kentucky,Spencer,21215,186.670188386234,4.98720617462,-85.32805050628325,38.03247994521399
Ohio,Allen,39003,402.545075681576,4.305833056222,-84.10804782124775,40.77290688795269
Kansas,Morton,20129,729.7303213024641,0.196061051192,-101.79926115114762,37.19143596904235
Puerto Rico,Guaynabo,72061,27.584915690566,0.180812338804,-66.11528752131304,18.3440023161141
Mississippi,Covington,28031,413.818313151002,1.1122490507259999,-89.55383954257475,31.63221678544563
Ohio,Mercer,39107,462.446802517624,10.97765013349,-84.62925882658844,40.54043016239092
Minnesota,Rice,27131,495.84561007772396,20.101416842103998,-93.29654077294808,44.35431610210976
Texas,La Salle,48283,1486.703414008194,7.530432635378,-99.09975362421355,28.344659343786017
Kansas,Douglas,20045,455.765651424506,18.870750694079998,-95.29424013864464,38.88310114462005
Texas,Roberts,48393,924.057315053084,0.133917934292,-100.81317614729745,35.83820013167156
Georgia,McDuffie,13189,257.37232098555,8.923791355346,-82.48240260434032,33.478453900779776
Missouri,Gentry,29075,491.42165065900997,0.29435798716800005,-94.40944680062654,40.21099023956898
Tennessee,Hardin,47071,577.486731645066,18.805506405916002,-88.18593201468389,35.19724145268675
Nebraska,Colfax,31037,411.64677473038,4.869184831872,-97.08690206064689,41.57480458584942
Tennessee,Smith,47159,314.29495969338603,11.077384527211999,-85.95410388375421,36.25356101585295
Arkansas,Grant,05053,631.887465988992,1.118499269902,-92.42315659545051,34.29011603180006
Idaho,Payette,16075,406.893298104174,3.4255587203199998,-116.7649096858779,44.005444995681806
Illinois,Lee,17103,724.768323727424,3.776028138944,-89.29944802519493,41.74564172860193
South Dakota,Jackson,46071,1863.88173114751,7.376901877792,-101.62570323746203,43.69359368662711
Tennessee,Greene,47059,622.168518414154,1.969024446704,-82.8469598067152,36.17465070353092
Minnesota,Mower,27099,711.272576581846,0.238272424546,-92.75231365989032,43.67149908210069
Nebraska,Box Butte,31013,1075.146761662246,2.760746675008,-103.08832406654692,42.221864990209355
Texas,Ellis,48139,935.751443084914,16.203048037338,-96.79398889408908,32.34913326520956
Colorado,Mineral,08079,875.7600602756501,2.016286806422,-106.92814658714947,37.66935086963769
Oklahoma,Dewey,40043,999.627356803264,8.7525006779640009,-99.00711705081967,35.988048545800844
Texas,Live Oak,48297,1039.694272158718,39.183105097436005,-98.1245244429085,28.35084093587171
Georgia,Wheeler,13309,295.489413905066,4.778796809264,-82.72570300095764,32.120067114564804
Iowa,Jefferson,19101,435.523995000064,1.359943136276,-91.94849657295879,41.03200930716534
Colorado,Yuma,08125,2364.3975402832643,4.298934571788,-102.42350669854243,40.00324966027117
Missouri,Vernon,29217,826.3910454198219,10.432807701618001,-94.34127946620647,37.84584934759802
Vermont,Grand Isle,50013,81.765622859956,111.57055632436601,-73.29623770524383,44.79880086723495
Illinois,Scott,17171,250.789479183672,1.858905839692,-90.4781336586318,39.64290874911402
Michigan,Oscoda,26135,565.673431300426,5.84422713147,-84.12939254120698,44.68200399558989
Kansas,Mitchell,20123,701.791710311064,17.36686023796,-98.20906949497834,39.393504655770364
South Carolina,Lexington,45063,699.004000202886,58.616987875128004,-81.27135178766434,33.89661594107044
Texas,Ochiltree,48357,917.684169108426,0.5142021493560001,-100.81581450913498,36.27830122615704
Georgia,Lumpkin,13187,282.943502003914,1.264701039324,-84.00429390497283,34.57284995687868
Nebraska,York,31185,572.509753698528,3.3185679256099996,-97.59710214127776,40.87279931396525
Minnesota,Steele,27147,429.548206314808,2.69204021021,-93.2262795765908,44.02238293521885
Indiana,Warren,18171,364.690303549676,1.7153573632139998,-87.35624963180321,40.346985351052176
Texas,Lubbock,48303,895.601327381684,5.100715143294,-101.82047397073927,33.61017537395526
Kansas,Norton,20137,878.043329665236,3.251544093328,-99.90288560773239,39.784453009732964
Texas,Pecos,48371,4763.832629339472,0.97771644205,-102.72369966351398,30.782443138791407
Virginia,Nottoway,51135,314.389570127466,1.6594007586600001,-78.05058064516042,37.143653360006674
Georgia,Cherokee,13057,421.081818415802,13.292616566766,-84.47431727521077,34.24312007995677
North Carolina,Cabarrus,37025,361.23217751175804,2.697193513604,-80.5514140536642,35.3886009997627
Nebraska,Dundy,31057,919.678054276808,1.176194491762,-101.68728794689058,40.176563516663045
Iowa,Shelby,19165,590.778734695754,0.5737958347500001,-95.31009884932978,41.685032073163946
Missouri,St. Louis,29510,61.719631346054,4.45367498694,-90.2440105723765,38.63690693388935
Kansas,Osage,20139,705.506166377966,14.338670746204,-95.72708604400657,38.65234823751463
Kansas,Anderson,20003,579.641036402918,4.092549539218,-95.292741572794,38.21419752475858
Ohio,Union,39159,431.710844698228,5.1817649029299995,-83.37229473853725,40.300253878516095
Nebraska,Hayes,31085,713.064713030474,0.217154961758,-101.06034399537909,40.524653576054355
Kentucky,Floyd,21071,393.30012854365,2.404912369094,-82.74744723832653,37.562027302773934
Georgia,Walton,13297,326.820424404822,3.179322942024,-83.73512664392342,33.78127959279761
South Dakota,Buffalo,46017,471.404984364212,16.356190762414002,-99.20803741099843,44.0765006100707
Iowa,Fayette,19065,730.81646599697,0.52315083541,-91.84412558106659,42.86270330738388
Ohio,Fayette,39047,406.36072753827,0.6540714598759999,-83.45608368292073,39.5602391722608
North Carolina,Guilford,37081,645.961458022666,11.71325552491,-79.78829949442391,36.07975369234888
West Virginia,Ritchie,54085,451.9898622827,1.7083515424240001,-81.06916050011067,39.17936839710728
Georgia,Ware,13299,899.2395503114001,8.74722768295,-82.4218671464774,31.05394830524977
Michigan,Alcona,26001,674.65503626248,1115.991138182532,-83.59508778000401,44.684872273994316
North Carolina,Caswell,37033,425.36655910586603,3.336617421906,-79.33351197578374,36.393109027577346
Texas,Aransas,48007,252.068582213698,275.885356284772,-96.99960815125273,28.1055239487495
Oregon,Sherman,41055,823.61411064626,7.574345174144,-120.6810779910539,45.41594564099655
Arkansas,Perry,05105,551.335662488494,9.431915873120001,-92.94042183956012,34.94558435148167
Colorado,Otero,08089,1261.9451594647019,7.75777567061,-103.71745066908872,37.90145787385539
Georgia,Douglas,13097,200.1175932448,0.935728621754,-84.76722121713436,33.70276543244512
Hawaii,Honolulu,15003,600.73109019604,1565.490180015036,-157.97113487133603,21.458013922816544
Oklahoma,Pottawatomie,40125,787.7931153552801,5.731944036646,-96.94926083047028,35.206014147748704
Mississippi,Forrest,28035,466.041671212066,4.1980549995339995,-89.25827111401772,31.189408739601994
North Carolina,Gaston,37071,355.750387030402,7.934034708528,-81.1710943386512,35.29419900011103
Colorado,Morgan,08087,1280.4846917858779,13.383491463996,-103.80934209819969,40.26277831906676
Pennsylvania,Warren,42123,884.281733347832,14.427915134688,-79.27414183320201,41.81377823144793
Texas,Erath,48143,1083.178161642624,6.628107628154,-98.2176101946425,32.23596527609269
Illinois,Randolph,17157,575.366921625996,21.67971224244,-89.82483516110756,38.050877068465844
Minnesota,Lac qui Parle,27073,765.0205811703461,12.991690598476,-96.1746618206319,44.997429956065375
Texas,Dallam,48111,1503.131798122568,2.0002311408540003,-102.6020516174695,36.27842906119416
Kentucky,Meade,21163,305.463074899814,18.941651376543998,-86.21004318676559,37.961626732365524
Virginia,Page,51139,310.01714412879403,3.234976456508,-78.48566652163115,38.62263781244049
Virginia,Nelson,51125,470.745034115284,3.46873264596,-78.88662045145465,37.7885139196589
Nebraska,Grant,31075,776.984638901906,6.370938985626,-101.74070396639652,41.915471954565355
Texas,Goliad,48175,852.010747490424,7.35524889153,-97.4276463427975,28.656947850550765
Oklahoma,Lincoln,40081,952.3706855260299,13.406644456528001,-96.88104078823463,35.702875357167095
Georgia,Warren,13301,284.357794016016,2.329924024756,-82.67788376736574,33.41145822294104
Mississippi,Yalobusha,28161,467.150476232952,27.85362801069,-89.70762384035515,34.0282422650009
Illinois,Gallatin,17059,322.940982320096,5.157165186204001,-88.22959164620241,37.764343091266255
Colorado,Rio Blanco,08103,3220.969067455428,1.879587393322,-108.21793840501033,39.980649493735015
Mississippi,Leake,28079,582.897105225584,2.461966275532,-89.52401934343689,32.753731870283545
Indiana,Clinton,18023,405.0670213584,0.178038195934,-86.4753452059696,40.30279549867923
Minnesota,McLeod,27085,491.50971396147605,14.066693161466,-94.2729675329539,44.82366536189481
Iowa,Carroll,19027,569.453039377114,0.828323539598,-94.8603178395116,42.03614513689474
Kentucky,Knox,21121,386.330014080508,1.4195835400119998,-83.85412594655756,36.89222782204266
Georgia,Chattooga,13055,313.326559892596,0.220389338212,-85.34539728266219,34.472039541185914
Indiana,Dearborn,18029,305.086702670214,2.32395566004,-84.97344458503994,39.1464053785978
Louisiana,West Carroll,22123,359.68573938744197,0.921428175878,-91.45790824339112,32.78810223382356
New Jersey,Warren,34041,356.540455969942,6.110187316537999,-74.99723591072079,40.85610973105065
New York,Broome,36007,705.650281266078,9.68276055099,-75.81644940423988,42.15908557272851
North Dakota,Richland,38077,1435.673567885796,9.666157778888,-96.94829691465952,46.26398623582645
North Dakota,Benson,38005,1388.5546732462421,50.84101174234,-99.36858099605595,48.0688820969272
Colorado,Saguache,08109,3168.564479679298,1.71989522002,-106.28233158121851,38.08103645231858
Georgia,Pulaski,13235,249.261256965614,1.9485046698119999,-83.46992309585988,32.23249845593591
Indiana,Orange,18117,398.37840652752,9.813352988756,-86.49528630830446,38.54103405521805
Iowa,Wright,19197,580.4117925204181,1.8162099083279999,-93.7351522016776,42.73313158934225
Kansas,Jefferson,20087,532.625548373208,24.051551886418,-95.3828668236565,39.23382337622348
Kentucky,Adair,21001,405.29225202959003,7.101155937534,-85.28146056571471,37.10456350052841
Minnesota,Stevens,27149,563.6585008703299,11.712830426608,-96.00163329061905,45.58616841065802
Mississippi,Newton,28101,577.7698957630499,1.747240508068,-89.118432788965535,32.40025892001682
Michigan,Gratiot,26057,568.380328329494,3.231350958728,-84.60503780962127,43.292681999242035
Nebraska,Keith,31101,1061.74314077048,48.119570637034,-101.66168742586646,41.199830480352624
Kentucky,Boyd,21019,159.86623194462,2.151202428282,-82.68567042383532,38.36057849008967
Ohio,Putnam,39137,482.54395177432195,1.754784941148,-84.13367277414665,41.02097796358267
South Carolina,Florence,45041,800.505107101222,3.771017307188,-79.70139805756114,34.02421786237332
Texas,San Jacinto,48407,569.242637725438,58.667902373664,-95.16263030887296,30.579333230840316
West Virginia,Marion,54049,308.78482430590395,2.7333326608040003,-80.24386399725009,39.512886995971314
Puerto Rico,Juana Díaz,72075,60.277976285212006,46.844407005714,-66.49094330394962,18.047469709082247
Washington,Pend Oreille,53051,1400.244168054072,25.253700926824,-117.27411183038834,48.53107495444371
Nebraska,Pawnee,31133,431.074455551646,1.873505514618,-96.23705900535116,40.13146155906306
Iowa,Scott,19163,458.09594263226404,10.114470077536,-90.6196137324601,41.63938245660421
Kentucky,Garrard,21079,229.924398531706,4.021395573842001,-84.52994097174685,37.635653834624996
Georgia,Taliaferro,13265,194.606660170586,0.740401936566,-82.88134180642162,33.565352372368885
Texas,Hemphill,48211,906.285648875938,5.8709071657720004,-100.27035706092802,35.8377498143764
Minnesota,Marshall,27089,1775.0592343884,37.842763587495995,-96.3703177069818,48.35934943919007
Virginia,Montgomery,51121,386.846822032262,2.425603189172,-80.38006329528743,37.17621587883622
Idaho,Teton,16081,449.09066869694,1.107523162246,-111.20563010612675,43.752895843208506
Illinois,Calhoun,17013,253.829317372768,29.749700415004,-90.66334673850734,39.168406942305886
Kansas,Cowley,20035,1125.73758780283,6.68841984937,-96.83775848485082,37.23787292326233
Maine,Sagadahoc,23023,253.97859251411,116.051159609194,-69.85596258201056,43.9557975992488
Mississippi,Harrison,28047,573.635076549076,411.053227461718,-89.12471218103772,30.51360573754875
Mississippi,Tippah,28139,457.822251912952,2.132143275256,-88.90986626585301,34.76866799709854
Virginia,Madison,51113,320.638598564898,1.238168882088,-78.282037060988,38.41503759893561
Virginia,Loudoun,51107,515.737000173194,5.597075133128,-77.63474842126132,39.08984617825463
Wyoming,Converse,56009,4254.992932128158,10.065168713156,-105.50851351722794,42.97196014497373
Kentucky,Bourbon,21017,289.74972620670803,1.861277278176,-84.2178122609315,38.20542472329008
Kentucky,Ballard,21007,247.09472204080998,26.88673014668,-88.99424360231686,37.05841257975254
Indiana,Hancock,18059,305.956980053132,1.06938284838,-85.77600360705334,39.82319760748576
Georgia,Murray,13213,344.49394692848597,2.208191469584,-84.74999735559838,34.78886478248194
Ohio,Auglaize,39011,401.38786312243997,0.517216833772,-84.22452125753392,40.559998050543065
Mississippi,Clay,28025,410.072060039992,5.937059179738,-88.78557654305048,33.65721966024154
Indiana,Lawrence,18093,449.145705992632,2.782852172814,-86.48362547588677,38.8411670085461
Kansas,Ford,20057,1098.270321638786,0.809793346312,-99.88826428342588,37.69217617203166
Kentucky,Scott,21209,282.19074673385796,3.2241899249339996,-84.58285617367562,38.293590342998755
Louisiana,LaSalle,22059,624.853282532174,37.705031737648,-92.15899996614249,31.678659643914763
Mississippi,Madison,28089,714.357455885854,27.682790230953998,-90.03410930378553,32.633919920037734
Nebraska,Greeley,31077,569.8109547728079,0.84512785694399994,-98.52150488012927,41.5674956602177
New York,Madison,36053,654.8498554076721,6.4445528068439994,-75.6698796456248,42.91470294813734
Kentucky,Livingston,21139,312.95951704562196,29.195015470948,-88.34790364649574,37.21101069882297
Oklahoma,Greer,40055,639.2846123529499,4.304476293794,-99.56045094700887,34.93539408833225
South Dakota,Haakon,46055,1810.540340999964,16.391042645546,-101.53841427409573,44.29457077583936
Texas,Limestone,48293,905.42972290436,27.733791988542002,-96.58067630231645,31.545449874918116
Virginia,Salem,51775,14.515106232736,0.10623828191200001,-80.06144270522245,37.28137422231331
Vermont,Chittenden,50007,536.8491312786759,83.811654964458,-73.07935820124854,44.46369231319789
Wisconsin,Vilas,55125,857.709817644484,160.006360329582,-89.51464434855907,46.053541020684506
Nebraska,Webster,31181,574.912805828186,0.130209424582,-98.50020353101783,40.17643315714012
Nebraska,Boone,31011,686.5429041002781,0.674092006882,-98.06740248952829,41.70753475320896
Nevada,Esmeralda,32009,3581.887627440054,7.1629681650200006,-117.63125154171736,37.784005065508005
Connecticut,Western Connecticut,09190,532.116655126352,115.912242812308,-73.44778811400444,41.3209919176588
Kansas,Riley,20161,609.659230604314,12.390816272159999,-96.73322378718895,39.288666149604865
Georgia,Telfair,13271,437.307269249486,6.701340366698,-82.94073913279097,31.932756898109414
Texas,Milam,48331,1016.355381166268,4.568126430595999,-96.97617949540302,30.78661938106869
Virginia,Pulaski,51155,319.838769739002,9.604665243858001,-80.71230271957332,37.06472199125006
Idaho,Cassia,16031,2565.60836126376,15.119188294468001,-113.6015793167902,42.28358759025652
Illinois,Crawford,17033,443.64326754852004,2.218086877742,-87.75945611802261,39.002725134053605
Utah,Carbon,49007,1479.3426519662062,5.978636573608,-110.59062908480227,39.648692727743395
Colorado,San Miguel,08113,1286.724527520792,2.010657825364,-108.40687216364238,38.003366995763336
Georgia,Heard,13149,295.973189672414,5.121175460478001,-85.13145588028998,33.29996432025582
Indiana,Jefferson,18077,360.698132808418,2.31376642826,-85.43641146366829,38.78576669515746
Kansas,Wallace,20199,913.6518055350699,0.054415671472,-101.76388196996596,38.91693763028951
Michigan,Cheboygan,26031,715.2786659141019,170.119415343288,-84.50111285671524,45.447630786895154
Mississippi,Tishomingo,28141,424.29719517648397,20.221674487636,-88.23915478965624,34.74000189977874
Missouri,Cape Girardeau,29031,578.5164027444399,7.832065170328,-89.6844272722752,37.38477893355367
New York,Wayne,36117,603.8300823003519,779.225157919746,-77.02872191170816,43.15590495369734
Oklahoma,Kay,40071,919.609588739658,25.30713860193,-97.14430913444441,36.81811419381434
Ohio,Brown,39015,489.54327408156,3.428221665814,-83.86692545551759,38.93304545772691
West Virginia,Tyler,54095,256.30167365312,4.39467474032,-80.88770967897091,39.468124434296584
Alabama,Pike,01109,672.066658261638,0.90314856279,-85.94146627547285,31.80413807015709
Arkansas,Arkansas,05001,992.1398324553501,46.601810624870005,-91.3709660696216,34.29084782789639
Colorado,Chaffee,08015,1013.407978112584,1.54439834745,-106.19237521407072,38.747198760656936
North Carolina,Cumberland,37051,652.558097565616,5.919365283384,-78.82722078216159,35.047993660371134
New Jersey,Passaic,34031,186.132811622634,12.354434266802,-74.29808459955473,41.0350809995912
Illinois,Washington,17189,562.597014966156,1.307371874058,-89.40940558715533,38.353336685410895
Indiana,Huntington,18069,382.651370518514,5.068551688388,-85.48821571196662,40.82899628912758
Michigan,Crawford,26039,556.414843564942,6.90630879103,-84.61005939759414,44.68263121158513
Minnesota,Aitkin,27001,1821.3680766072,173.502660373224,-93.41160926159313,46.608906452096114
Nebraska,Saline,31151,574.061208832232,2.247514799978,-97.14085769346305,40.5242599434298
Kansas,Lane,20101,717.40848910244,0.21282714444,-100.46606828622434,38.48118107164156
South Dakota,Mellette,46095,1307.310684226938,3.556085134644,-100.75797976899116,43.58115765118
Tennessee,Williamson,47187,582.864734820006,1.1627739723439998,-86.8931210991983,35.890986663821806
Virginia,Pittsylvania,51143,969.002380914952,9.229323906598,-79.39758603287441,36.819606111438695
Virginia,Warren,51187,214.571724705288,3.314042424068,-78.20265464382422,38.90864170783589
Georgia,Baldwin,13009,258.699172477712,9.576560879278,-83.24698975394863,33.06884335605857
Missouri,Pike,29163,670.43852635955,14.276785931542,-91.16984476144273,39.343161960901654
New York,Montgomery,36057,403.11081047877,7.186718457346,-74.44080565182752,42.902247170482624
North Carolina,Johnston,37101,792.0166812722599,3.627175779292,-78.36536214460334,35.51612265191089
Kansas,Gray,20069,868.867019107646,0.429862028476,-100.43689561539263,37.73825581296732
Ohio,Logan,39091,458.504826966876,8.337705121732,-83.76820156395846,40.3897226739156
Wyoming,Laramie,56021,2685.8625924957737,1.678803542466,-104.6885595843274,41.30725716292794
Kentucky,Hancock,21091,187.67501999954,11.247779061852,-86.7828119860613,37.83775144418557
Minnesota,Wabasha,27157,522.922153373032,26.59296443998,-92.23114187713252,44.28423973997087
Minnesota,Washington,27163,384.71792471652003,38.592484481934,-92.88486338994714,45.037441285443954
Montana,Carter,30011,3340.4758341730917,7.530271630844,-104.53629200920128,45.5159209190174
New York,Cayuga,36011,691.586670356878,172.08439035221602,-76.55697213738445,42.912016056031064
South Carolina,Spartanburg,45083,808.378321478302,11.394956511027999,-81.99231352873424,34.929212978321615
Ohio,Lawrence,39087,453.39269749015597,3.872569855228,-82.53455950733628,38.59735496703662
Wisconsin,Florence,55037,488.023860780632,9.309551268974001,-88.39796089139894,45.849694005171706
Alaska,Kodiak Island,02150,6689.477470007052,5462.284366616148,-153.77146713200432,57.65479322953278
Georgia,Dodge,13091,495.96269164820404,7.154136467872,-83.1696912212532,32.174643459657744
Illinois,Sangamon,17167,868.2356577813081,8.776735142198,-89.66172180747073,39.75724874471691
Iowa,Guthrie,19077,590.6035131139099,2.453883230162,-94.50390771722356,41.68513097815911
Kentucky,Taylor,21217,266.41394410756203,10.40691029607,-85.33295766275185,37.367790244627955
Louisiana,Evangeline,22039,662.43032686225,17.244158180666,-92.39956200471373,30.729849787737557
Nebraska,Clay,31035,572.289221502576,1.248992093352,-98.05126390137086,40.524462970932234
New Mexico,Guadalupe,35019,3029.770244309464,1.1150424986960001,-104.79118253903903,34.86357422693592
Virginia,Norfolk,51710,53.274906471962,43.128184522161995,-76.2644527626546,36.898832546815235
Texas,Upshur,48459,582.979592829068,9.605488799424,-94.94021452977,32.737200342791525
Texas,Taylor,48441,915.53597557303,3.768475597722,-99.89004489393113,32.30167781743666
Washington,Adams,53001,1924.988298154904,4.81253942135,-118.56004013107199,46.98431270907872
Washington,Lincoln,53043,2310.5984478364303,29.058882469482,-118.42000695144529,47.576096801330564
Wisconsin,Burnett,55013,821.595934642752,58.628180586006,-92.36757140640694,45.86301096251051
Wyoming,Goshen,56015,2225.611989119614,6.55204476195,-104.35346947414791,42.08693708646437
Washington,Cowlitz,53015,1141.158271179936,25.271712585124,-122.67810680246942,46.19112989627816
Illinois,Moultrie,17139,335.957917425638,8.537206341744,-88.62093387191496,39.641827987490146
New Mexico,Union,35059,3825.04856778676,5.984113816580001,-103.47042606814391,36.480427357347075
North Carolina,New Hanover,37129,192.25465999177598,136.604388378474,-77.87075610717254,34.257574436523164
Georgia,Banks,13011,232.616392023574,1.7899484085939998,-83.4981686788486,34.353432589748124
West Virginia,Mingo,54059,423.13946948779,0.840865676966,-82.13272443950768,37.73025840923164
Puerto Rico,Comerío,72045,28.401102885998,0.12292831306600001,-66.22116154726655,18.221701257988144
